team_A_score,team_B_score,PTS_diff,AST_diff,TRB_diff,STL_diff,BLK_diff,match_outcome
130.68999999999997,207.01000000000002,-46.800000000000004,-9.000000000000004,-12.099999999999998,-1.0999999999999988,0.6000000000000001,0
166.84000000000003,238.98,-28.099999999999994,-7.600000000000001,-23.2,0.40000000000000036,-2.0000000000000004,0
148.22000000000003,223.26999999999998,-55.70000000000001,-15.3,1.0,-1.5000000000000009,2.2999999999999994,0
166.03,214.95000000000002,-26.299999999999983,-10.599999999999998,-6.100000000000001,-1.0,1.2000000000000002,0
163.82999999999998,158.92999999999998,6.400000000000006,-0.5999999999999943,-2.9999999999999964,-0.20000000000000018,1.2000000000000006,1
132.3,160.13,-19.69999999999998,-2.3000000000000007,-1.8999999999999986,-1.0,0.20000000000000018,0
190.55,200.21,-8.700000000000003,-0.40000000000000213,2.700000000000003,-0.09999999999999876,-1.0999999999999992,0
199.43,150.33,37.400000000000006,8.2,0.5000000000000071,-0.6000000000000005,0.19999999999999973,1
190.92999999999998,270.17,-39.09999999999998,-21.200000000000003,-3.1999999999999886,-2.3999999999999995,0.9000000000000008,0
213.26,161.08,16.00000000000003,5.4,14.900000000000006,0.9000000000000004,2.499999999999999,1
147.91,169.75,-14.100000000000001,-0.3999999999999986,-3.1999999999999993,-0.9000000000000004,-0.19999999999999973,0
169.49,184.52,-5.3999999999999915,1.5,-4.899999999999999,-1.1000000000000005,-0.8999999999999999,0
246.70999999999998,196.06000000000003,7.599999999999994,-9.699999999999996,29.0,0.5000000000000009,7.1,1
217.54,119.57000000000001,45.2,6.900000000000002,25.600000000000005,1.7000000000000002,2.2,1
185.6,137.84,27.900000000000006,4.799999999999999,4.299999999999997,1.7999999999999998,0.7000000000000002,1
161.45,132.48,24.800000000000004,-1.6999999999999993,4.100000000000001,0.39999999999999947,0.20000000000000018,1
212.15,223.84000000000003,-2.0,1.3000000000000007,-6.70000000000001,-0.20000000000000018,-1.0,0
105.12,157.35000000000002,-47.70000000000001,-2.299999999999999,1.0999999999999979,-0.8999999999999995,0.09999999999999964,0
193.84999999999997,145.06,13.899999999999991,6.099999999999998,13.7,0.6000000000000005,2.5000000000000004,1
152.98,85.79,29.6,7.300000000000001,15.199999999999998,1.6,1.2000000000000002,1
147.78,195.62,-14.0,-8.400000000000002,-10.700000000000003,-1.0,-1.7999999999999998,0
155.44000000000003,199.65000000000003,-3.499999999999986,-4.299999999999997,-12.799999999999997,-2.3000000000000007,-3.999999999999999,0
110.58999999999999,138.21,-19.699999999999996,-1.799999999999999,-4.099999999999998,-1.6999999999999997,1.6000000000000003,0
298.75,215.35,43.20000000000002,7.600000000000001,13.0,2.6000000000000014,1.7999999999999994,1
181.9,213.04,-4.800000000000011,1.4000000000000021,-16.200000000000003,-1.2000000000000002,-1.8,0
121.82000000000001,188.74,-46.4,-5.800000000000001,-6.599999999999998,0.1999999999999984,-1.5,0
123.41,179.54,-19.200000000000003,-9.100000000000001,-12.899999999999999,-1.2999999999999994,-1.3,0
152.63,172.55,-14.700000000000003,-0.3999999999999968,0.399999999999995,-0.7000000000000002,-1.0,0
160.74,179.3,-13.100000000000009,-3.6000000000000014,-0.29999999999999716,0.3000000000000007,-0.1999999999999993,0
221.90999999999994,156.07999999999998,29.200000000000003,15.299999999999999,8.399999999999999,2.0,-0.7999999999999998,1
178.96,143.86,21.599999999999994,5.399999999999999,1.5000000000000036,0.39999999999999947,0.8000000000000003,1
160.08,246.48,-54.000000000000014,-16.0,-7.105427357601002e-15,-3.000000000000001,0.20000000000000107,0
165.60000000000002,221.43999999999997,-34.3,-11.0,-2.700000000000003,0.09999999999999876,-0.7000000000000006,0
217.5,202.2,6.000000000000014,-1.2000000000000064,0.0,1.7763568394002505e-15,3.7,1
130.10999999999999,139.32,-3.6000000000000014,3.7000000000000046,-4.299999999999997,-0.5999999999999996,-1.3999999999999995,0
153.24999999999997,181.89999999999998,-22.79999999999999,-3.6999999999999993,-1.0000000000000036,0.40000000000000124,-0.10000000000000053,0
249.58,199.14,27.10000000000001,2.599999999999998,6.199999999999996,3.5,0.4999999999999991,1
85.07000000000001,188.10999999999999,-51.20000000000002,-5.999999999999998,-21.200000000000003,-2.0,-3.8,0
145.07,216.07,-37.099999999999994,-8.799999999999997,-11.0,-1.5999999999999996,-0.8999999999999999,0
223.24,184.18,19.5,-1.5999999999999979,9.800000000000004,-0.09999999999999964,3.5000000000000004,1
114.36,219.81000000000003,-40.499999999999986,-6.100000000000001,-24.999999999999996,-1.7000000000000002,-6.9,0
222.03,173.9,33.39999999999999,6.5000000000000036,1.9000000000000021,1.1000000000000005,-0.20000000000000018,1
157.23000000000002,182.42000000000002,-13.099999999999994,-4.899999999999999,-5.699999999999996,0.7000000000000011,0.0,0
159.85,252.67999999999995,-57.400000000000006,-19.299999999999997,-0.9000000000000057,-2.7,0.9000000000000004,0
136.88,201.09,-39.400000000000006,-13.3,-0.30000000000000426,-1.7999999999999998,0.29999999999999893,0
134.29,226.85,-58.0,-6.200000000000001,-11.799999999999997,-3.100000000000001,-0.5999999999999992,0
176.22,171.65,-5.8999999999999915,2.4999999999999964,7.100000000000001,0.10000000000000053,-0.7000000000000002,1
208.65,139.57999999999998,45.4,3.6999999999999993,13.59999999999999,-0.7999999999999989,1.4,1
157.85,229.77,-60.09999999999999,-1.8000000000000007,1.4000000000000057,-3.1000000000000014,-0.5000000000000009,0
297.25,156.05999999999997,84.69999999999999,25.899999999999995,5.699999999999996,3.8,-0.19999999999999973,1
91.97999999999999,123.55,-11.200000000000003,-3.0999999999999996,-8.100000000000001,-0.6999999999999993,-1.2999999999999994,0
213.73,237.14999999999998,-20.89999999999999,-5.400000000000002,4.399999999999999,-0.4999999999999991,0.6000000000000005,0
122.49000000000001,98.96,19.000000000000007,-1.1000000000000014,4.400000000000002,-0.5000000000000009,0.8,1
190.68,186.53,3.700000000000017,0.8999999999999986,-3.0,1.3000000000000007,-0.3999999999999999,1
195.13000000000002,170.95,18.299999999999997,0.3999999999999986,-0.5999999999999979,0.1999999999999975,1.7999999999999998,1
188.69,181.31,-3.59999999999998,-3.0000000000000036,12.899999999999999,-0.2999999999999998,0.30000000000000027,1
176.36,206.29999999999998,5.3999999999999915,-11.600000000000005,-8.7,-1.4000000000000004,-1.0999999999999996,0
206.26,155.18,18.80000000000001,-0.7999999999999972,16.399999999999995,1.7000000000000002,2.9,1
159.98999999999998,117.18,24.89999999999999,-1.0999999999999979,11.800000000000004,0.6999999999999993,1.1000000000000005,1
149.01,224.37999999999997,-45.7,-16.3,0.9000000000000021,-2.7,0.6000000000000001,0
102.39000000000001,125.57000000000001,-20.60000000000001,-3.0,-0.40000000000000213,0.40000000000000036,0.40000000000000013,0
175.89000000000001,281.24,-39.2,-8.100000000000001,-27.999999999999996,-2.8,-3.9999999999999996,0
174.20000000000002,253.03,-40.10000000000001,-15.500000000000004,-4.399999999999999,-4.799999999999998,1.3999999999999995,0
209.32000000000002,118.91000000000001,47.00000000000001,12.9,9.800000000000008,4.199999999999999,-0.0999999999999992,1
192.24,150.73,43.100000000000016,9.7,-10.199999999999996,0.10000000000000053,-1.4,1
194.47,188.8,12.600000000000023,-3.3000000000000007,-2.8999999999999986,1.1000000000000005,-0.5999999999999996,1
200.28000000000003,151.07,26.80000000000001,15.899999999999999,-1.1999999999999993,1.5,-1.5,1
184.96,116.89999999999998,22.1,13.399999999999997,18.800000000000004,1.3999999999999995,-0.2999999999999998,1
189.19,204.83000000000004,-14.499999999999986,-4.800000000000004,5.799999999999997,-0.10000000000000053,-0.20000000000000062,0
155.48000000000002,168.68999999999997,-9.400000000000006,-10.3,4.199999999999996,-0.40000000000000124,2.5999999999999996,0
162.87,233.46000000000004,-41.400000000000006,-7.300000000000001,-12.200000000000006,-1.0999999999999996,-0.09999999999999964,0
158.07,149.55,-3.3000000000000114,-6.599999999999998,14.100000000000001,-0.5000000000000009,2.1,1
231.29,162.33,39.8,10.0,6.800000000000004,1.4999999999999991,0.5,1
146.76999999999998,167.15,-8.5,5.199999999999999,-12.400000000000002,0.7000000000000002,-2.3000000000000003,0
218.92000000000002,217.19000000000003,27.500000000000014,-3.5,-11.599999999999994,-1.2999999999999998,-0.9000000000000004,1
177.54,165.51000000000002,5.1000000000000085,-1.0999999999999996,4.899999999999995,-0.2999999999999998,1.1999999999999993,1
233.20000000000002,242.0,3.1999999999999886,-2.399999999999995,-5.999999999999993,-0.3000000000000007,-0.09999999999999964,0
207.14999999999998,148.95,22.5,2.799999999999997,20.0,0.6999999999999993,1.7999999999999998,1
180.5,132.09,36.499999999999986,-3.5000000000000018,7.299999999999997,1.1999999999999993,1.5999999999999996,1
199.62,167.11,13.999999999999986,3.5,4.800000000000004,0.2999999999999998,2.2,1
122.24,163.97000000000003,-32.7,-2.5,-4.399999999999999,0.8999999999999995,-0.9000000000000004,0
249.48999999999998,254.17,6.300000000000011,4.200000000000003,-13.899999999999991,1.2000000000000002,-1.4000000000000004,0
143.46,179.98000000000002,-2.5,-14.199999999999996,-3.599999999999998,-3.0,0.20000000000000062,0
162.19,240.24,-39.5,-11.300000000000004,-12.5,-2.3,0.0999999999999992,0
172.72,185.46999999999997,-6.6000000000000085,-0.10000000000000142,-6.0000000000000036,0.20000000000000018,0.1999999999999993,0
87.77,198.63,-64.00000000000001,-9.8,-12.8,-4.5,-1.1,0
140.5,237.06,-49.699999999999996,1.1999999999999993,-20.799999999999997,-2.0999999999999996,-5.800000000000001,0
122.13000000000001,212.59000000000003,-50.500000000000014,-16.4,-7.799999999999994,-3.8000000000000003,1.8000000000000003,0
134.98,171.85999999999999,-17.19999999999999,-6.0,-5.899999999999999,-0.7000000000000002,-0.49999999999999956,0
110.78999999999999,199.47,-63.3,-10.599999999999998,-4.899999999999995,-2.0,0.7999999999999989,0
141.69,279.27,-69.6,-9.000000000000002,-21.9,-1.6000000000000005,-7.799999999999999,0
189.23000000000002,150.11,22.200000000000003,1.6000000000000014,5.599999999999998,0.5000000000000009,2.0999999999999996,1
192.43,205.39999999999998,-9.400000000000006,-8.100000000000005,2.399999999999995,1.0,0.9000000000000004,0
85.8,234.69,-71.10000000000001,-16.900000000000002,-26.700000000000006,-3.8000000000000003,-2.9999999999999996,0
176.78,116.55,29.900000000000006,5.499999999999998,12.400000000000002,0.20000000000000018,2.2,1
147.01999999999998,196.61,-15.599999999999994,-3.5,-14.2,-2.000000000000001,-1.9000000000000004,0
206.01999999999998,229.77,-13.700000000000003,-6.5,-3.5,1.0,0.2999999999999998,0
188.77,142.93,18.899999999999984,5.0000000000000036,8.200000000000003,1.1999999999999993,2.0000000000000004,1
131.17,225.97000000000003,-38.699999999999996,-8.799999999999997,-20.5,-1.6000000000000005,-4.5,0
206.70000000000002,155.32,28.099999999999994,8.399999999999999,3.8999999999999986,1.0999999999999996,0.9000000000000004,1
159.34000000000003,183.58,-21.60000000000001,-2.799999999999997,2.8000000000000043,-0.40000000000000036,-0.20000000000000018,0
209.19,183.03,-0.6000000000000085,2.2000000000000064,11.300000000000008,2.5,0.7999999999999998,1
150.45000000000002,176.96,-10.999999999999986,-1.6999999999999993,-8.3,-0.9000000000000004,-0.09999999999999964,0
190.51999999999998,214.78,-13.09999999999998,-7.400000000000002,-1.3000000000000043,-0.1999999999999993,0.7000000000000002,0
129.21,192.36,-42.60000000000001,-4.700000000000003,-11.499999999999996,1.5000000000000004,-1.4,0
234.39,170.41,34.10000000000001,8.200000000000003,7.399999999999995,2.3,0.6000000000000001,1
198.04999999999998,157.81,28.89999999999999,13.799999999999995,-4.799999999999997,1.1999999999999993,-2.3999999999999995,1
128.5,167.52999999999997,-21.900000000000013,2.700000000000003,-13.900000000000002,-0.2999999999999998,-1.1999999999999997,0
168.08999999999997,151.41,6.0,3.6000000000000014,0.8999999999999986,8.881784197001252e-16,1.4000000000000004,1
172.20999999999998,145.33,10.200000000000003,-3.0,12.899999999999995,-0.40000000000000036,2.3,1
107.1,116.36999999999999,-3.6000000000000085,-4.499999999999998,0.40000000000000213,0.5000000000000004,-0.30000000000000004,0
146.29999999999998,206.1,-33.099999999999994,-20.400000000000006,6.5,-1.5000000000000009,0.20000000000000018,0
233.37,176.60000000000002,30.700000000000003,0.5,12.100000000000001,1.1999999999999993,2.4,1
119.07000000000001,158.62,-11.500000000000007,-0.6999999999999993,-13.499999999999993,-1.5000000000000009,-2.1000000000000005,0
129.23,194.51999999999998,-43.6,-11.3,-7.200000000000003,-0.20000000000000107,1.5000000000000009,0
267.46000000000004,198.01,32.39999999999999,3.3000000000000007,22.999999999999996,-0.2999999999999998,1.8000000000000003,1
136.76,188.91,-30.100000000000023,-11.1,-4.9999999999999964,0.7999999999999998,-0.600000000000001,0
159.54999999999998,175.63,-13.5,-0.6000000000000014,-3.8999999999999986,0.9000000000000012,0.10000000000000053,0
219.94000000000003,242.03999999999996,-16.400000000000006,-12.199999999999996,11.000000000000004,-2.4000000000000004,2.2000000000000006,0
124.21,192.7,-44.10000000000001,-9.9,-5.199999999999999,-1.0,-0.10000000000000009,0
152.87,192.88,-16.400000000000006,3.1000000000000014,-12.3,-1.1000000000000005,-3.3999999999999995,0
177.4,155.68,23.39999999999999,5.400000000000002,-5.400000000000002,0.7999999999999998,-1.9,1
218.68999999999997,227.61999999999998,-3.200000000000017,9.100000000000001,-8.900000000000006,0.09999999999999964,-2.999999999999999,0
104.75,188.82999999999998,-40.09999999999998,-6.399999999999999,-21.4,-0.2999999999999998,-2.5999999999999996,0
208.83,269.2,-40.599999999999994,-9.899999999999999,1.3999999999999986,-1.4999999999999991,-0.6999999999999997,0
157.67,117.74000000000001,28.800000000000004,7.5,0.40000000000000213,-0.20000000000000018,4.440892098500626e-16,1
238.26999999999998,296.25,-15.200000000000031,-9.399999999999999,-9.399999999999999,-2.6000000000000005,-3.2,0
179.9,147.00000000000003,22.700000000000017,2.400000000000002,4.0,0.40000000000000036,0.20000000000000018,1
150.95,127.91,19.5,0.9999999999999982,1.2000000000000028,0.20000000000000018,4.440892098500626e-16,1
153.97000000000003,193.94,-29.500000000000014,-0.49999999999999645,-3.6000000000000085,-2.3000000000000007,0.5000000000000009,0
204.07000000000002,237.47,-20.200000000000003,-1.6000000000000014,-4.999999999999993,-0.8000000000000007,-0.7999999999999998,0
169.19,109.07000000000001,20.099999999999994,10.6,19.1,-0.6000000000000005,0.9999999999999996,1
210.05999999999997,221.61,-21.900000000000006,-7.899999999999999,11.500000000000007,-0.20000000000000107,3.000000000000001,0
190.1,120.32000000000001,38.099999999999994,13.400000000000002,0.899999999999995,3.1999999999999993,0.30000000000000027,1
219.0,157.95999999999998,18.5,15.8,9.2,1.0000000000000009,1.6000000000000005,1
164.58,181.59999999999997,-16.599999999999994,3.0,0.8999999999999986,-0.5,-1.5,0
171.48999999999998,157.39999999999998,-0.4000000000000057,2.299999999999997,2.700000000000003,2.9000000000000004,-0.2999999999999998,1
194.14,149.64,21.400000000000013,12.799999999999997,-2.0,2.2,-0.10000000000000053,1
130.50000000000003,83.6,9.999999999999993,7.799999999999999,10.000000000000004,3.2000000000000006,1.1999999999999995,1
146.40000000000003,206.26,-30.10000000000001,-9.8,-3.299999999999997,-1.4000000000000004,-2.3000000000000007,0
191.46999999999997,173.71000000000004,-12.900000000000006,1.9999999999999964,13.300000000000004,1.1999999999999993,2.6999999999999997,1
171.87,127.16,29.799999999999997,-3.1000000000000014,9.800000000000004,0.10000000000000053,2.4999999999999996,1
112.05,152.51,-15.5,-7.800000000000001,-2.299999999999997,-2.5,-1.0,0
160.12,169.5,-7.099999999999994,0.40000000000000213,-3.8999999999999986,-0.3000000000000016,0.8999999999999995,0
149.81,140.79,8.300000000000011,5.599999999999998,-5.400000000000002,0.9000000000000004,-1.3,1
169.85,124.08,14.599999999999994,2.3000000000000007,18.599999999999998,0.4999999999999991,1.2999999999999998,1
124.0,179.79999999999998,-30.299999999999997,-4.9999999999999964,-7.0,-2.3000000000000003,-0.8999999999999999,0
175.84999999999997,210.26,-21.60000000000001,-1.8999999999999986,-7.299999999999997,0.0,-0.3999999999999999,0
209.3,167.29999999999998,24.299999999999997,3.0,2.5000000000000036,2.5,0.8999999999999999,1
179.44,157.92,9.700000000000003,3.3999999999999986,3.099999999999998,0.9000000000000004,0.09999999999999964,1
216.95999999999998,194.95,14.0,1.6999999999999993,-0.20000000000000284,2.3999999999999995,-0.5000000000000009,1
182.72,181.70999999999998,-6.700000000000017,3.1000000000000014,-3.700000000000003,1.4000000000000004,1.0999999999999996,1
146.71999999999997,205.7,-18.900000000000006,-11.199999999999998,-9.900000000000002,-2.3000000000000007,-1.4999999999999991,0
153.17,156.71,5.999999999999986,-0.7999999999999972,-6.700000000000003,-0.1999999999999993,0.09999999999999964,0
210.06,250.08999999999997,-18.09999999999998,2.3000000000000043,-15.900000000000006,-0.5000000000000009,-1.6000000000000014,0
104.33999999999999,152.71,-26.200000000000003,-5.1,-1.0999999999999979,-3.8000000000000007,-0.6000000000000001,0
168.67,164.54000000000002,-2.8000000000000114,6.299999999999997,-4.099999999999994,0.7999999999999989,0.0,1
179.58,262.32,-44.7,-11.0,-15.699999999999996,-1.3000000000000007,0.40000000000000036,0
159.25,161.9,6.799999999999997,-0.09999999999999964,1.0,-0.7999999999999998,-2.700000000000001,0
173.32,215.73,-4.999999999999986,5.099999999999998,-23.799999999999997,-2.4000000000000004,-3.099999999999999,0
161.95000000000002,161.58,-2.299999999999997,-5.3000000000000025,-0.9000000000000021,1.2999999999999998,2.599999999999999,1
172.14,174.03,2.1000000000000085,6.5,-1.2000000000000064,-1.5,-2.599999999999999,0
161.74,238.16,-43.0,-12.999999999999996,-11.599999999999998,-0.3000000000000007,0.2999999999999994,0
177.96,121.6,31.400000000000013,9.800000000000002,3.799999999999997,1.1000000000000005,0.7999999999999998,1
233.24,127.00000000000001,58.90000000000002,12.399999999999999,12.699999999999992,2.6000000000000005,1.8999999999999997,1
265.11,136.11999999999998,72.5,17.499999999999996,18.200000000000003,2.5,0.2999999999999994,1
183.6,166.02000000000004,-10.200000000000003,2.799999999999997,14.399999999999999,-0.2999999999999998,2.4,1
195.4,230.45,6.200000000000003,4.700000000000003,-25.49999999999999,-2.8999999999999986,-3.0000000000000004,0
154.57,157.14999999999998,-1.799999999999983,6.799999999999999,-9.899999999999999,0.40000000000000036,-0.09999999999999964,0
203.02,179.42,23.900000000000006,8.400000000000002,-3.5,-3.200000000000001,0.30000000000000027,1
166.54,217.88000000000002,-40.599999999999994,-11.799999999999997,5.300000000000004,-3.1999999999999993,3.3999999999999995,0
188.70000000000002,261.26,-43.69999999999999,-8.600000000000001,-8.800000000000004,-2.1999999999999993,0.39999999999999947,0
147.83999999999997,203.1,-50.40000000000001,-2.600000000000005,-3.799999999999997,0.4999999999999991,0.7000000000000002,0
171.98999999999998,139.35000000000002,24.00000000000002,-1.9999999999999982,5.199999999999999,1.1999999999999993,0.6000000000000001,1
194.51999999999998,161.20000000000002,19.700000000000003,-1.4000000000000021,8.099999999999998,-0.20000000000000018,2.2000000000000006,1
231.75,291.65,-10.09999999999998,-17.4,-15.0,-2.3,0.39999999999999947,0
223.95999999999998,161.15999999999997,37.30000000000001,16.200000000000003,1.5,3.9000000000000004,-4.100000000000001,1
158.48999999999998,150.13,12.799999999999997,2.799999999999997,-4.699999999999999,0.4999999999999991,-1.4999999999999996,1
219.06000000000003,196.57,23.89999999999999,1.0999999999999979,4.699999999999996,0.8999999999999995,-3.8000000000000003,1
159.57,144.18,13.5,-0.7000000000000028,-0.3000000000000007,1.5,-0.3999999999999999,1
105.05,173.12,-33.000000000000014,-4.1,-15.099999999999994,-2.7,-0.8999999999999995,0
113.33999999999999,136.9,5.29999999999999,-1.9999999999999982,-11.8,-1.7000000000000002,-2.2,0
229.18,155.20000000000002,32.400000000000006,6.999999999999998,14.899999999999995,2.3,2.099999999999999,1
262.99,185.04,42.10000000000001,5.100000000000001,15.5,2.3,0.9000000000000004,1
258.16999999999996,159.95999999999998,45.499999999999986,14.1,15.299999999999997,3.3000000000000007,1.0999999999999996,1
98.13000000000001,212.97,-58.2,-15.600000000000001,-16.199999999999996,-3.1000000000000005,-1.4999999999999998,0
276.5,111.92000000000002,80.10000000000002,19.0,27.4,3.5999999999999996,4.1000000000000005,1
133.31,166.92999999999998,-1.3999999999999986,4.600000000000001,-21.599999999999994,-0.5000000000000009,-3.900000000000001,0
150.97000000000003,244.79,-49.60000000000001,-17.200000000000003,-4.099999999999998,-3.6000000000000005,-0.9000000000000004,0
222.67000000000002,298.05,-35.900000000000006,-10.800000000000008,-17.9,-1.5,0.8999999999999995,0
247.81,122.78,77.9,8.900000000000002,13.900000000000006,1.1999999999999993,4.499999999999999,1
118.87999999999998,214.07999999999998,-40.6,-8.200000000000003,-23.5,-2.500000000000001,-2.1999999999999997,0
155.57,184.6,-8.300000000000011,-10.9,-0.9000000000000021,-0.6000000000000005,-0.5000000000000004,0
209.48000000000002,144.77999999999997,14.300000000000011,8.399999999999999,19.0,2.0999999999999996,2.8999999999999995,1
222.58,181.78000000000003,25.5,10.599999999999998,2.499999999999993,-0.7000000000000002,-0.5,1
162.71,198.05,-17.39999999999999,-4.399999999999999,-6.199999999999999,-1.3000000000000007,-4.440892098500626e-16,0
132.01,235.95000000000002,-53.29999999999998,-17.599999999999994,-7.200000000000003,-3.5999999999999996,-1.6,0
136.59,150.37,-0.7000000000000028,2.0000000000000018,-6.900000000000002,0.0,-2.5999999999999996,0
116.38,167.5,-24.299999999999997,-10.399999999999999,-7.100000000000005,-0.5999999999999988,-0.30000000000000027,0
160.19,108.27,21.499999999999993,6.200000000000001,10.599999999999998,2.600000000000001,0.20000000000000018,1
145.2,141.68,-5.299999999999997,-0.8000000000000007,6.099999999999998,-1.8000000000000003,2.699999999999999,1
191.85,139.3,23.600000000000016,3.299999999999999,18.499999999999996,-0.5999999999999996,1.2000000000000006,1
192.46999999999997,214.7,-9.899999999999977,1.1000000000000014,-3.8999999999999986,-1.7999999999999998,-1.2999999999999998,0
150.28,183.85000000000002,-14.699999999999989,-7.699999999999999,-1.1000000000000014,-2.3,0.30000000000000027,0
153.15,177.08000000000004,-36.79999999999999,-2.3000000000000007,10.599999999999998,0.8000000000000007,0.40000000000000036,0
195.07999999999998,160.42,22.000000000000014,2.6000000000000014,3.8000000000000043,2.9000000000000004,-1.5,1
